Word1,Word2,1,2,3,4,5,6,7,8,9,10,11,12,13,Average Score
people,gun,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08
cliff,tail,0,0,0,0,0,4,0,0,0,0,0,0,0,0.31
ankle,window,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
princess,island,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
container,mouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
wagon,container,0,0,8,1,3,0,5,0,4,9,0,1,0,2.38
people,balloon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
dollar,people,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
bath,balloon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
stomach,bedroom,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
bicycle,bedroom,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
log,bath,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08
bowl,tail,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08
go,come,0,5,5,0,0,0,0,0,0,0,5,0,0,1.15
take,steal,9,5,3,7,4,7,0,4,10,6,5,4,1,5.00
listen,hear,10,5,7,8,6,10,10,8,8,8,9,10,9,8.31
think,rationalize,9,3,4,7,6,7,10,6,6,9,8,3,3,6.23
occur,happen,10,8,7,9,10,8,10,7,10,9,9,10,10,9.00
vanish,disappear,10,8,10,9,10,10,10,10,10,10,10,10,10,9.77
multiply,divide,0,0,0,0,0,0,0,0,0,0,5,9,10,1.85
plead,beg,10,8,7,9,10,9,0,8,9,4,9,9,8,7.69
begin,originate,10,8,8,8,9,8,7,8,10,9,10,6,7,8.31
protect,defend,10,9,9,8,8,8,10,8,9,9,9,10,10,9.00
kill,destroy,10,5,7,8,6,8,7,7,7,5,7,10,9,7.38
create,make,10,8,9,8,9,10,0,8,10,10,8,9,10,8.38
accept,reject,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
ignore,avoid,9,8,7,8,7,7,10,6,5,8,9,9,10,7.92
carry,bring,9,5,5,4,0,7,0,4,7,6,4,5,6,4.77
leave,enter,0,3,5,0,0,0,0,0,0,0,0,0,0,0.62
choose,elect,10,7,9,8,6,8,10,8,8,9,5,9,9,8.15
lose,fail,9,9,8,7,6,8,10,7,7,9,5,9,8,7.85
encourage,discourage,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
achieve,accomplish,9,9,4,8,9,8,10,9,10,10,8,8,7,8.38
make,construct,10,8,8,8,8,10,10,6,8,7,9,6,6,8.00
listen,obey,0,0,4,7,4,5,7,4,5,4,5,8,7,4.62
inform,notify,10,9,9,8,9,9,10,8,10,10,9,9,9,9.15
receive,give,1,0,4,5,4,0,0,0,0,2,0,3,1,1.54
borrow,beg,4,5,1,2,3,4,5,4,0,2,3,5,0,2.92
take,obtain,1,0,3,3,2,0,6,7,8,7,6,4,5,4.00
advise,recommend,7,0,2,3,6,7,0,8,10,7,8,8,1,5.15
imitate,portray,3,0,1,5,3,0,0,7,5,6,7,5,1,3.31
win,succeed,8,4,5,7,6,7,8,8,6,9,7,7,6,6.77
think,decide,1,0,3,3,5,1,0,3,0,7,7,5,1,2.77
greet,meet,2,6,1,0,3,8,7,3,9,9,7,7,9,5.46
agree,argue,1,0,2,3,3,0,0,0,0,2,0,0,1,0.92
enjoy,entertain,7,4,5,3,5,3,3,9,0,5,7,5,7,4.85
destroy,make,1,0,1,2,3,0,0,0,0,2,0,0,3,0.92
save,protect,7,7,3,2,2,8,9,8,9,6,6,6,10,6.38
give,lend,5,0,3,2,4,2,0,5,2,6,6,5,0,3.08
understand,know,5,6,4,2,5,6,7,5,7,8,7,8,4,5.69
take,receive,7,0,4,3,5,0,0,5,7,3,6,5,1,3.54
accept,acknowledge,1,1,4,4,7,2,0,3,5,6,6,6,8,4.08
decide,choose,1,0,4,2,2,0,5,5,7,9,7,9,1,4.00
accept,believe,5,2,3,3,6,2,0,5,6,0,6,9,8,4.23
keep,possess,1,0,3,5,5,1,4,7,4,8,8,7,0,4.08
roam,wander,8,0,5,6,6,0,0,8,8,7,9,6,2,5.00
succeed,fail,1,0,1,5,3,0,0,0,0,2,0,0,1,1.00
spend,save,1,0,4,3,4,0,0,0,0,3,0,0,1,1.23
leave,go,5,5,3,4,4,0,5,6,5,8,0,8,0,4.08
come,attend,6,0,4,4,6,0,0,7,3,7,6,7,9,4.54
know,believe,5,0,3,4,4,0,6,6,8,5,7,8,1,4.38
gather,meet,5,0,2,4,6,0,1,7,9,8,8,6,1,4.38
make,earn,5,0,3,1,3,0,3,3,2,6,7,8,10,3.92
forget,ignore,6,7,5,2,5,5,7,1,1,4,8,3,2,4.31
multiply,add,1,0,3,4,3,0,0,8,1,4,2,6,1,2.54
shrink,grow,1,0,2,3,3,0,0,0,0,2,0,0,0,0.85
arrive,leave,1,0,4,5,3,0,0,0,0,2,0,0,1,1.23
succeed,try,1,0,3,4,2,0,0,1,1,5,7,6,1,2.38
accept,deny,1,0,3,4,2,0,0,0,0,2,0,1,1,1.08
arrive,come,7,0,5,5,5,0,0,7,4,8,8,7,0,4.31
agree,differ,2,0,1,5,3,0,0,0,0,2,0,0,1,1.08
send,receive,1,0,2,2,2,0,0,0,0,2,0,1,1,0.85
win,dominate,2,6,4,4,2,5,7,5,6,7,6,5,10,5.31
add,divide,1,0,5,3,4,0,0,0,1,3,1,3,1,1.69
kill,choke,1,0,2,2,2,0,0,9,3,6,2,5,9,3.15
acquire,get,8,8,2,2,4,0,0,9,6,8,7,10,1,5.00
participate,join,7,6,5,4,3,4,7,8,9,7,4,6,7,5.92
leave,remain,1,0,2,2,2,0,0,1,0,1,0,6,8,1.77
go,enter,1,0,1,4,4,0,0,2,3,3,5,2,5,2.31
take,carry,1,0,3,3,3,3,0,6,1,5,6,6,1,2.92
forget,learn,1,0,3,2,2,0,0,0,0,2,0,2,1,1.00
appoint,elect,2,6,3,3,5,0,3,3,10,5,4,8,0,4.00
engage,marry,5,8,4,2,2,6,8,2,1,3,5,7,4,4.38
ask,pray,7,0,2,2,2,2,0,4,2,6,1,7,0,2.69
go,send,5,0,2,2,3,0,0,1,5,1,1,4,6,2.31
take,deliver,1,0,3,2,4,0,0,7,0,6,5,2,1,2.38
speak,hear,0,0,0,0,0,0,0,3,0,0,2,0,0,0.38
analyze,evaluate,8,10,10,8,9,6,9,8,4,7,8,8,8,7.92
argue,rationalize,8,5,0,1,9,1,,7,4,9,3,0,8,4.58
lose,keep,0,0,0,0,0,0,0,0,1,2,0,0,0,0.23
compare,analyze,5,10,1,4,9,4,7,10,0,8,5,6,2,5.46
disorganize,organize,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08
go,allow,3,0,0,0,0,0,1,5,0,3,0,0,0,0.92
take,possess,8,4,0,0,9,0,8,8,4,9,2,4,7,4.85
learn,listen,1,4,0,0,8,1,1,5,1,6,3,0,0,2.31
destroy,construct,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
create,build,7,9,3,6,10,1,7,8,0,8,8,10,8,6.54
steal,buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
kill,hang,5,0,4,0,7,0,2,5,0,2,2,0,4,2.38
forget,know,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
create,imagine,5,8,8,1,0,8,6,9,6,8,3,0,1,4.85
do,happen,3,0,0,0,9,1,4,4,0,9,0,0,0,2.31
win,accomplish,5,9,9,0,10,3,7,7,9,9,5,2,6,6.23
give,deny,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08
deserve,earn,6,9,0,6,10,1,8,4,4,8,1,2,0,4.54
get,put,2,0,0,0,0,0,2,1,0,2,0,0,0,0.54
locate,find,9,10,10,8,10,10,8,10,9,9,0,7,10,8.46
appear,attend,0,9,0,3,9,0,1,3,7,5,1,0,7,3.46
know,comprehend,4,9,9,5,10,5,8,6,4,9,5,8,8,6.92
pretend,imagine,9,10,5,6,10,5,9,10,7,0,2,7,7,6.69
satisfy,please,7,0,10,7,10,8,9,5,0,8,6,0,9,6.08
cherish,keep,7,7,0,0,9,1,0,7,0,5,1,8,0,3.46
argue,differ,6,9,9,4,10,3,8,8,1,3,0,8,5,5.69
overcome,dominate,2,4,10,0,0,0,3,7,0,9,8,8,7,4.46
behave,obey,7,10,10,5,10,9,7,6,2,7,2,8,8,7.00
cooperate,participate,7,6,6,4,0,5,8,5,5,9,6,7,2,5.38
achieve,try,2,0,0,0,7,2,7,4,1,0,1,0,0,1.85
fail,discourage,4,0,1,0,1,4,2,4,7,5,7,1,0,2.77
begin,quit,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
say,participate,0,0,0,0,0,0,5,6,4,6,0,0,0,1.62
come,bring,3,0,0,0,0,0,1,5,1,6,5,0,0,1.62
declare,announce,9,10,8,8,10,8,9,7,3,9,8,8,9,8.15
read,comprehend,5,8,8,1,9,0,6,7,6,6,1,3,5,5.00
take,leave,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
proclaim,announce,9,10,9,8,10,9,9,8,1,9,7,7,9,8.08
acquire,obtain,9,10,10,10,10,10,9,10,10,9,7,10,9,9.46
conclude,decide,7,9,10,2,9,3,9,3,4,9,5,7,3,6.15
please,plead,4,0,0,0,0,0,0,3,0,0,2,5,0,1.08
argue,prove,7,0,0,0,8,0,6,5,7,10,3,1,6,4.08
ask,plead,8,10,5,5,9,8,8,7,0,8,2,4,5,6.08
find,disappear,0,0,0,0,0,0,1,0,0,0,0,0,0,0.08
inspect,examine,8,10,10,9,10,10,9,8,9,9,9,9,9,9.15
verify,justify,8,1,0,0,8,4,5,6,1,6,1,0,0,3.08
assume,predict,5,7,0,0,8,0,4,7,0,9,2,3,1,3.54
learn,evaluate,7,0,5,0,8,3,3,4,4,6,0,1,2,3.31
argue,justify,7,5,0,0,9,0,8,7,3,8,1,0,7,4.23
make,become,3,4,6,5,4,4,0,1,3,0,0,1,1,2.46
discover,originate,0,0,6,4,0,3,8,2,0,0,1,0,1,1.92
achieve,succeed,8,9,8,1,10,9,9,9,10,8,2,8,9,7.69
give,put,1,0,4,6,2,8,0,7,3,6,6,5,1,3.77
understand,listen,3,8,7,0,3,9,0,8,4,0,6,6,3,4.38
expand,grow,7,10,8,0,7,9,10,8,7,8,1,5,8,6.77
borrow,sell,0,0,0,2,0,1,0,1,0,0,0,0,1,0.38
keep,protect,0,1,6,3,6,9,0,1,3,0,5,8,1,3.31
explain,prove,8,0,7,5,7,6,8,6,6,0,0,2,3,4.46
assume,pretend,3,0,2,6,6,2,0,3,0,0,1,5,3,2.38
agree,please,1,0,3,2,0,2,0,3,0,0,2,1,1,1.15
forgive,forget,2,0,2,2,5,9,0,7,10,0,5,5,1,3.69
clarify,explain,8,8,8,7,8,8,10,9,9,10,0,6,9,7.69
understand,forgive,3,0,1,2,4,1,0,7,5,0,3,1,2,2.23
remind,forget,2,0,0,4,0,1,0,1,0,0,0,0,0,0.62
get,remain,0,0,2,0,0,9,0,9,0,0,4,0,2,2.00
realize,discover,5,0,7,5,2,8,0,1,4,0,1,6,2,3.15
require,inquire,2,0,1,2,0,6,0,4,3,0,2,1,1,1.69
ignore,ask,0,0,0,1,0,7,0,9,0,0,2,0,1,1.54
think,inquire,3,6,6,5,0,4,0,1,0,0,0,1,1,2.08
reject,avoid,6,3,5,1,3,9,10,8,7,9,2,7,7,5.92
argue,persuade,6,5,8,2,6,4,0,8,0,0,7,5,2,4.08
pursue,persuade,1,0,2,0,0,7,0,7,1,0,6,2,4,2.31
accept,forgive,3,4,5,2,3,8,0,8,4,0,2,2,2,3.31
do,quit,0,0,0,4,0,1,0,3,0,0,0,0,0,0.62
investigate,examine,7,4,7,4,9,9,9,9,4,8,2,8,8,6.77
discuss,explain,7,7,7,0,5,8,8,9,3,0,0,7,7,5.23
owe,lend,2,0,0,0,5,1,0,1,0,0,0,3,1,1.00
explore,discover,8,8,8,3,4,8,0,9,5,9,2,10,9,6.38
complain,argue,6,2,5,2,7,5,0,8,0,0,3,7,9,4.15
withdraw,reject,6,0,6,1,2,5,10,5,9,10,0,7,7,5.23
keep,borrow,3,0,0,0,1,2,0,1,0,0,3,0,0,0.77
beg,ask,8,7,5,5,6,1,0,1,0,0,0,2,1,2.77
arrange,organize,8,8,8,6,7,6,0,2,0,0,1,7,10,4.85
reduce,shrink,7,9,7,5,9,8,0,5,0,0,3,7,7,5.15
speak,acknowledge,3,1,7,5,0,8,0,6,1,0,0,2,1,2.62
give,borrow,1,0,0,0,0,4,0,7,5,0,0,3,1,1.62
kill,defend,0,0,3,1,0,0,0,1,0,0,2,2,0,0.69
disappear,shrink,4,9,6,1,0,8,0,6,0,0,7,1,1,3.31
deliver,carry,1,0,6,1,0,2,0,0,0,0,2,3,4,1.46
breathe,choke,0,0,0,3,0,1,0,1,0,0,0,1,4,0.77
acknowledge,notify,5,7,7,5,0,7,0,7,5,0,2,2,5,4.00
become,seem,7,0,4,0,1,9,8,1,1,8,1,0,3,3.31
pretend,seem,3,0,3,1,0,6,10,6,5,8,1,6,0,3.77
accomplish,become,0,8,6,4,4,9,0,9,1,8,3,2,8,4.77
contemplate,think,9,8,10,2,4,7,0,3,6,0,0,6,8,4.85
determine,predict,6,4,6,2,6,7,0,3,2,0,2,2,2,3.23
please,entertain,6,0,6,6,0,1,0,4,0,0,0,1,1,1.92
remain,retain,3,0,6,4,6,8,0,9,6,8,3,6,3,4.77
pretend,portray,2,1,5,3,7,1,0,8,0,0,1,0,0,2.15
forget,retain,0,0,1,0,5,0,1,2,0,0,1,3,1,1.08
want,choose,8,5,6,2,5,0,3,4,1,0,5,7,1,3.62
lose,get,0,0,0,0,4,0,1,2,0,0,1,3,1,0.92
try,think,8,0,1,0,4,0,1,3,4,1,1,4,2,2.23
become,appear,8,0,8,0,1,2,1,3,3,1,1,7,10,3.46
leave,ignore,1,0,7,2,4,6,3,7,8,9,1,7,3,4.46
accept,recommend,0,0,7,0,1,0,2,1,5,1,4,5,2,2.15
leave,wander,1,0,1,1,4,8,1,7,3,2,1,2,2,2.54
keep,give,0,0,0,0,2,0,1,6,0,3,1,3,2,1.38
give,allow,8,0,5,0,2,2,4,8,0,3,1,6,7,3.54
bring,send,0,0,0,0,4,0,2,2,0,0,1,3,2,1.08
absorb,learn,9,3,9,2,0,1,3,4,4,5,6,8,3,4.38
acquire,find,8,2,10,9,4,5,1,9,3,8,1,5,1,5.08
leave,appear,0,0,1,0,0,0,1,3,0,0,1,2,2,0.77
create,destroy,0,0,1,0,0,0,2,0,0,0,1,3,1,0.62
begin,go,10,4,9,2,9,8,4,0,4,5,1,6,9,5.46
get,buy,9,3,9,3,3,5,6,5,2,1,1,6,10,4.85
collect,save,10,5,9,7,3,10,1,6,0,0,1,4,1,4.38
replace,restore,1,0,5,3,4,0,5,8,1,0,2,4,6,3.00
join,add,9,5,10,9,3,5,8,9,7,7,1,3,7,6.38
join,marry,10,0,9,8,5,1,8,1,7,6,1,9,9,5.69
accept,deliver,0,0,2,0,1,0,1,0,2,1,1,4,1,1.00
attach,join,10,3,9,8,1,10,8,9,7,7,1,4,2,6.08
put,hang,8,0,7,0,0,5,5,1,3,4,1,2,2,2.92
go,sell,1,0,1,0,6,0,3,2,1,0,1,4,8,2.08
communicate,pray,1,0,1,0,2,1,3,2,6,6,1,3,5,2.38
give,steal,0,0,0,0,3,0,1,3,1,3,1,3,2,1.31
add,build,1,3,6,3,6,0,1,2,4,1,1,6,3,2.85
bring,restore,0,0,2,0,5,0,5,2,1,2,6,3,10,2.77
comprehend,satisfy,1,2,7,0,1,0,2,3,0,0,1,6,7,2.31
portray,decide,1,0,1,0,1,0,2,4,0,6,1,3,6,1.92
organize,become,1,0,1,0,7,0,4,2,0,0,1,4,4,1.85
give,know,1,0,1,0,0,0,1,2,0,0,1,2,2,0.77
say,verify,9,0,7,2,2,3,2,3,0,0,1,4,2,2.69
cooperate,join,1,6,9,3,2,0,2,6,6,5,6,6,3,4.23
arrange,require,0,0,6,0,2,0,1,3,0,0,1,2,9,1.85
borrow,want,1,0,2,0,4,0,1,7,4,1,1,3,2,2.00
investigate,pursue,9,0,9,6,3,8,3,8,0,1,5,8,9,5.31
ignore,explore,0,0,1,0,0,0,1,2,0,0,1,2,2,0.69
bring,complain,0,0,1,0,3,0,1,0,0,0,1,0,9,1.15
enter,owe,0,0,1,0,6,0,1,0,0,0,1,1,3,1.00
portray,notify,0,0,3,0,4,0,1,2,2,3,1,3,2,1.62
remind,sell,0,0,0,0,1,0,1,2,0,0,1,1,3,0.69
absorb,possess,8,0,8,0,1,0,5,2,1,0,1,6,9,3.15
join,acquire,1,0,2,0,7,0,2,5,4,2,1,3,1,2.15
send,attend,0,0,1,0,4,0,2,5,0,1,1,4,9,2.08
gather,attend,1,5,4,1,1,0,2,3,1,1,1,7,10,2.85
absorb,withdraw,0,0,0,0,0,0,1,3,0,0,1,2,7,1.08
attend,arrive,9,5,8,1,2,3,5,9,5,6,8,7,1,5.31
