contrive	make	7.14	3	8	8	0	8	8	8	5	5	9
unarguable	incontestable	9.00	10	10	8	9	10	8	10	9	8	9
replaces	preempt	4.86	0	3	7	7	3	9	5	5	4	0
unconcern	heartlessness	7.14	6	8	6	10	5	8	10	7	7	8
unconcern	carefreeness	8.44	10	8	7	10	0	8	10	7	7	9
reformations	religious	5.67	2	5	4	7	0	8	6	6	6	9
procreated	make	8.43	10	7	8	9	9	8	9	8	8	10
inducement	motivation	6.29	8	7	4	1	9	10	7	4	8	6
inducement	causing	6.14	7	6	7	5	9	4	7	2	3	7
sanctify	lustrate	5.20	9	5	3	0	0	10	3	0	7	8
sanctify	declare	6.83	7	7	6	0	7	8	10	6	2	0
effectiveness	potent	8.67	10	8	9	6	5	9	9	8	6	9
restrainer	chemical	0.71	0	5	4	0	0	7	0	5	1	0
restrainer	nazi	3.43	5	2	3	0	4	6	5	4	1	0
imprecise	inaccurate	9.00	10	8	9	4	8	10	3	9	10	8
heraldist	applaud	4.67	5	5	6	0	4	9	0	5	3	0
heraldist	tell	4.80	4	5	8	0	6	8	0	7	2	0
sweetish	sweet	8.50	9	9	8	4	8	10	6	9	8	10
bootless	unproductive	4.25	9	7	2	0	0	9	9	5	3	0
follower	tail	6.20	0	6	6	5	0	9	6	8	9	1
follower	cultist	7.00	6	5	7	3	5	9	10	9	1	8
traversals	travel	7.12	7	7	8	0	6	7	5	9	8	10
traversals	skiing	4.00	5	3	5	1	5	4	7	2	0	8
requests	invite	7.25	8	6	7	2	8	8	7	8	10	6
posthole	hole	7.62	1	3	9	0	7	9	9	8	7	9
unilluminated	dark	9.78	10	10	9	7	10	10	9	10	10	10
consigning	abandon	4.00	8	7	4	3	7	3	1	0	4	6
consigning	entrust	6.40	9	3	9	7	7	5	3	9	5	8
purchasable	available	7.86	8	8	7	4	5	7	8	10	8	9
purchasable	corrupt	4.00	0	2	5	8	1	6	3	8	0	7
abandonment	absence	6.57	7	7	4	0	3	6	8	7	7	9
pestilence	plague	9.22	10	9	8	8	9	10	3	9	10	10
pestilence	disease	9.11	10	10	8	7	8	10	2	9	10	10
weirdly	deity	0.14	3	0	0	0	0	1	3	0	5	0
weirdly	supernatural	6.43	6	8	5	6	8	4	8	9	0	9
antagonist	person	5.43	4	5	0	7	6	4	7	9	5
antagonist	muscle	1.00	2	1	0	5	2	2	0	1	0
puritanism	sternness	6.60	9	7	0	6	1	5	8	7
profitless	unrewarding	8.56	10	9	9	9	7	7	6	2	10	10
customise	produce	4.60	6	3	0	7	5	5	0	4
customise	change	7.12	8	5	8	7	7	4	7	8	7	1
insurrectional	conflict	7.50	8	7	0	6	6	0	9	9
algebras	vector	5.00	8	3	0	9	7	5	4	6
monotony	constancy	8.60	9	8	10	10	9	7	8	9	7
monotony	unvariedness	9.56	10	9	10	10	9	4	8	10	10	10
subletting	lease	8.60	7	8	9	8	9	7	7	9	10	10
princedom	domain	7.00	9	8	9	7	4	5	5	10	1	9
princedom	rank	6.67	8	7	9	7	5	5	8	9	2
uninhibited	unreserved	8.40	10	9	10	8	8	7	8	9	10	10
sublieutenant	lieutenant	7.14	8	7	5	8	7	6	8	10	6
absorbing	assimilate	7.89	9	8	6	9	8	3	8	8	9	6
absorbing	learn	7.57	8	7	9	8	7	6	7	8	8	6
conflagration	fire	5.75	10	5	0	9	3	10	6
condescended	act	1.56	2	1	2	2	1	2	10	4	0	0
decompositions	decay	9.33	10	10	9	2	9	9	9	10	8	10
decompositions	algebra	0.75	3	0	0	7	3	0	5	0	0	0
obstructive	preventive	7.80	10	9	10	6	1	0	8	9	0	7
intelligences	brain	7.67	8	9	8	7	4	7	8	4	8	5
intelligences	military	5.00	6	9	5	5	5	8	3	4	9	5
indirectness	characteristic	2.75	5	5	5	4	1	4	2	0	0	0
imperils	exist	3.00	4	2	3	5	0	6	0	0	0	5
skillfulness	command	4.40	7	4	8	2	7	6	3	0	5	4
unmentionable	impermissible	4.50	8	5	5	2	0	9	8	0	6	0
shortish	short	9.71	10	10	9	10	7	8	10	9	10	8
deserters	quitter	9.00	10	10	9	8	8	9	10	8	9	9
engineering	design	8.33	9	9	8	10	7	10	6	6	8	9
engineering	plan	7.62	9	10	8	4	7	9	6	6	7	9
provisionally	conditional	8.12	6	7	9	9	9	10	7	9	7	8
subordination	relation	3.00	4	2	3	3	5	2	0	4	0	0
subordination	dependence	4.25	2	8	8	5	3	0	7	9	0	0
cofounder	founder	9.11	10	8	5	9	9	9	10	9	9	9
membership	body	5.50	0	7	5	5	5	0	9	0	5	6
membership	relationship	6.00	5	5	5	7	10	8	9	2	6	6
embroideries	needlepoint	8.20	8	6	7	10	10	10	9	8	8	8
embroideries	expansion	0.89	0	3	3	2	0	0	0	0	7	0
americanize	change	5.25	0	7	4	6	9	0	0	0	5	6
protectorship	position	5.00	6	3	5	9	6	7	0	5	0	3
unilateralist	advocate	5.00	3	6	7	6	9	3	0	5	0	5
nonstandard	measure	1.56	0	3	4	8	1	2	0	4	0	0
convector	heater	7.12	7	8	6	6	10	8	8	5	8	6
evacuated	move	7.67	10	8	5	4	10	6	9	8	8	7
evacuated	empty	9.71	7	8	6	10	10	10	10	10	7	10
subroutines	software	4.33	7	7	4	3	0	0	8	0	6
brittany	france	1.25	0	7	5	0	0	0	0	9	0	5
accomplishments	attainment	7.00	7	10	4	7	9	8	10	3	7	0
accomplishments	horsemanship	3.67	0	2	4	5	8	2	0	0	5	4
outperforming	outshout	6.40	7	1	10	7	6	2	2	7	9	5
microcircuit	chip	8.40	8	8	10	10	7	9	9	7	8	7
voraciously	gluttonous	8.00	8	9	6	8	8	8	8	7	8	10
voraciously	acquisitive	5.20	9	8	1	6	0	5	4	7	4	0
intramolecular	molar	1.14	4	6	8	3	6	0	0	0	0	1
hospitalize	commit	7.17	7	7	8	7	6	7	6	9	9	7
distinguishing	discriminate	6.60	7	8	1	10	4	0	7	10	7	0
distinguishing	sex	0.62	3	1	1	2	3	0	1	0	0	0
reproductive	fruitful	8.00	9	8	9	8	8	9	7	9	7	8
goldplated	plate	6.50	8	2	3	8	6	0	6	8	6	7
favourable	complimentary	8.00	7	9	6	10	9	10	5	10	7	6
procreation	generation	6.60	6	9	3	7	7	4	8	7	6	4
postponements	adjournment	7.00	5	1	1	7	8	2	9	9	7	8
postponements	extension	8.00	10	9	7	7	5	9	7	8	9	3
detectable	perceptible	8.56	10	10	9	8	6	0	10	8	7	9
detectable	noticeable	9.22	10	10	9	9	9	9	10	8	6	9
contraception	control	7.00	10	8	0	7	9	9	5	0	4	7
lushness	abundance	8.89	10	8	5	9	9	10	10	9	7	8
incensing	anger	7.71	9	8	3	4	10	9	7	5	7	9
incensing	odorize	3.75	8	3	1	6	2	4	8	1	8	0
outlawed	illegal	9.62	9	8	10	9	10	10	10	9	10
embroiderers	embroideress	9.44	10	10	9	10	4	9	9	10	8	10
blitzed	attack	8.14	10	7	6	9	10	9	7	9	7	9
wilderness	disfavor	0.38	1	5	1	0	4	0	1	0	0	0
wilderness	bush	5.60	9	5	5	7	8	5	8	2	6	2
decapitated	guillotine	8.20	10	4	9	10	8	10	5	8	8	8
decapitated	headless	10.00	10	10	9	10	10	10	10	10	10	9
microflora	microorganism	7.33	9	7	8	3	8	6	8	7	4	4
acceptance	blessing	6.17	9	6	7	10	6	8	7	2	3	0
acceptance	recognition	6.88	6	7	9	8	8	6	6	7	4	7
unfortunate	prisoner	4.17	7	4	6	3	8	3	7	4	5	2
unfortunate	black	0.29	0	1	2	0	1	0	2	0	0	2
refuted	oppose	8.50	9	7	9	10	8	8	9	8	7	7
refuted	disprove	9.62	10	7	9	10	6	10	9	10	9	10
greenly	discolor	4.20	5	4	0	4	0	6	0	6	4	4
greenly	emerald	9.12	10	8	7	0	9	0	10	10	9	10
importances	standing	4.29	2	6	8	4	6	0	3	5	4	0
importances	deal	3.20	2	5	7	2	6	0	5	0	2	0
autoimmune	carrier	5.14	8	4	9	2	6	7	4	7	4	4
autoimmune	exempt	4.50	6	9	0	8	7	4	4	4	2	0
circumnavigations	travel	8.25	9	8	9	8	8	8	9	7	10	5
interrelationship	psychodynamics	6.00	2	6	5	0	9	6	8	9	1	5
monoatomic	small	5.86	4	9	0	8	7	8	9	4	4	6
monoatomic	thermonuclear	4.33	5	1	0	8	1	6	3	4	6	2
undefinable	undefined	8.44	5	9	7	0	9	10	9	9	10	8
catalogued	compose	4.86	0	6	2	0	7	6	5	5	9	3
catalogued	classify	8.78	9	8	9	9	9	9	9	8	9	7
heterosexism	discrimination	3.67	6	6	7	0	2	5	0	2	8	1
inflicted	intrude	5.29	8	7	4	1	7	5	4	6	8	4
preaching	evangelize	8.38	4	9	9	9	8	5	7	9	9	7
preaching	sermonize	8.67	9	9	9	9	9	7	8	9	8	8
improver	benefactor	6.38	3	8	8	0	3	6	8	8	2	7
improver	attachment	3.17	5	7	3	0	0	4	1	7	1	5
prudery	modesty	7.20	9	8	5	4	9	6	9	8	6	8
combusted	burn	9.00	10	9	7	9	9	9	10	8	9	9
swooshing	sound	7.50	9	9	9	1	7	0	5	7	8	6
intersected	meet	9.00	10	9	9	8	9	10	9	9	10	10
unwaveringly	hover	3.50	3	8	3	3	8	3	6	2	8	3
interlingua	language	7.56	5	9	7	1	8	7	7	8	8	9
tricolours	flag	5.20	3	1	8	10	9	8	1	2	5
fictitiously	unreal	9.12	5	8	10	10	6	10	8	8	9	10
fictitiously	counterfeit	7.67	3	8	9	9	5	10	7	7	6	10
languishing	weaken	9.00	6	8	10	4	10	9	7	10	10	8
scampering	run	7.00	6	6	9	8	5	9	7	7	7	8
sulfuric	process	2.25	2	5	0	2	3	5	0	2	0
sulfuric	sulfide	7.17	8	7	8	10	5	8	9	6	6
trilateral	reciprocal	3.50	4	6	0	8	5	2	3	0	0
trilateral	isosceles	8.00	5	6	9	9	7	10	7	8	7	9
delimitations	property	5.80	6	6	6	10	5	6	2	9	0
management	administration	7.33	7	7	9	8	6	8	7	9	7	10
management	finance	6.14	6	6	7	8	9	7	4	5	0
microfiche	microfilm	8.56	7	8	10	0	9	8	10	9	8	8
medicate	impregnate	0.50	7	2	0	0	0	1	0	0	4	1
medicate	treat	8.14	9	8	5	10	7	8	9	8	8	10
subgroup	group	8.33	9	9	5	6	10	8	9	9	3	5
subgroup	bench	0.12	5	3	0	0	0	0	0	0	1	0
normalise	normalize	8.33	8	6	10	8	7	9	10	7	10	10
irreligious	nonobservant	4.60	6	4	3	4	9	8	4	8	3	5
slanderous	harmful	7.78	9	8	1	5	7	9	9	7	8	8
microbiologist	virologist	5.67	6	6	1	4	9	1	6	9	6	6
circumvent	beat	3.00	5	3	1	0	7	0	2	8	6	1
circumvent	attack	4.00	3	0	0	4	0	3	7	8	0	6
revolutionise	indoctrinate	5.20	6	0	0	5	0	8	7	8	2	6
revolutionise	change	7.57	9	9	1	5	7	10	8	7	10	8
discrete	separate	3.67	6	3	3	4	0	10	1	8	5	0
protrusion	mogul	2.50	7	2	8	1	0	0	1	0	7	6
protrusion	shape	5.43	6	6	6	4	5	2	6	8	5	3
bewitchment	sorcery	9.38	10	6	8	8	10	10	10	10	9	6
locality	scenery	5.43	5	7	5	7	5	2	5	8	4	8
scornful	disrespectful	7.00	9	5	6	7	10	0	8	10	9	5
reburial	burying	7.57	9	6	4	8	7	6	8	9	4	10
untracked	inaccessible	5.00	9	3	4	5	0	8	6	7	2	5
mutinied	rebel	8.20	9	8	7	8	10	10	10	10	8	8
unforeseen	unexpected	9.75	10	9	7	9	10	10	10	10	10	8
helical	coiled	7.29	10	6	9	5	7	9	9	6	0	0
carbonate	process	3.71	5	6	4	5	0	0	5	1	5	1
carbonate	change	2.33	6	5	4	4	0	0	1	1	3	1
disturbances	magnetic	0.75	5	4	0	0	0	1	0	1	1	3
disturbances	agitation	8.50	9	8	4	8	10	8	9	9	9	8
mccarthyism	witch-hunt	8.17	9	8	8	5	8	7	10	10	10	9
titillated	please	5.67	0	1	5	6	1	3	7	8	6	7
titillated	itch	0.88	2	0	0	4	0	0	5	1	1	3
fetishism	belief	3.40	0	1	0	4	2	7	6	0	5	5
indifferently	uninterested	7.00	10	3	7	8	10	5	3	10	8	7
indifferently	unconcerned	7.75	7	6	6	6	9	8	8	9	8	9
rascality	naughtiness	8.75	10	6	6	6	9	8	9	10	9
parallelize	put	4.20	7	0	3	6	1	8	6	5	0	0
fractionate	separate	7.20	10	4	6	7	10	3	7	7	10	9
chairmanship	position	6.88	9	1	5	7	8	8	6	7	5	10
starkness	limit	1.67	2	0	2	3	2	3	3	0	10	0
bellowing	shout	8.40	9	6	7	8	9	10	10	8	8
destroyers	annihilator	9.50	10	7	7	9	10	10	10	9	9	9
destroyers	warship	8.38	8	7	4	8	7	10	10	7	0	10
rededicated	give	4.43	3	5	0	1	2	5	6	6	4	7
reassuringly	affirm	8.50	9	8	9	9	7	9	8	8	8	10
inconvertible	incommutable	5.83	4	9	4	0	7	0	6	8	6	10
dissatisfying	disgruntle	6.71	10	7	2	5	7	7	6	9	6	10
seeders	person	3.17	5	5	0	0	0	1	2	2	8	4
seeders	mechanical	4.50	8	4	3	0	6	7	3	5	6	1
prospector	sourdough	0.00	2	0	0	0	0	0	0	4	0	0
leadership	helm	7.00	0	8	8	1	8	7	5	6	7	10
leadership	high	4.33	2	6	2	2	6	4	5	2	4	6
assassinated	kill	9.75	10	8	10	10	9	10	9	10	8	10
assassinated	defame	4.17	6	3	1	7	2	4	7	4	4	4
considerable	significant	9.00	9	9	10	10	8	9	9	9	7	10
guardedly	shepherd	5.62	7	6	3	9	7	7	5	0	3	7
guardedly	patrol	6.60	8	7	3	1	7	5	6	9	3	9
accessible	approachable	8.40	9	8	7	10	8	10	8	9	6	10
accessible	comprehensible	7.29	9	8	0	8	6	6	3	7	7	10
interconnectedness	connection	8.20	10	10	9	8	8	7	7	8	8	7
autograft	graft	6.56	0	6	5	8	4	8	7	6	8	7
antagonize	annoy	9.00	10	9	8	10	8	9	8	9	9	9
antagonize	act	4.50	6	3	2	5	4	8	0	4	5	8
nerveless	composed	8.56	8	10	8	8	8	0	9	8	9	9
distrustful	cynical	7.86	2	2	10	6	9	8	9	6	8	9
democratize	change	4.75	1	5	8	2	4	7	8	8	3
diffidence	unassertiveness	7.00	9	1	5	10	0	7	10	0
heartlessly	spiritless	5.50	6	8	0	8	6	7	0	6	6	2
sensualist	epicure	6.29	7	0	8	0	10	6	8	5	6	4
concordance	agreement	9.44	10	8	9	10	10	9	4	9	10	10
concordance	order	6.29	8	5	2	6	9	8	0	5	8	4
promiscuous	unchaste	9.33	10	8	4	9	10	10	9	9	10	9
promiscuous	indiscriminate	7.33	9	0	8	8	9	7	4	7	5	9
excitedly	affect	2.40	4	3	2	0	5	2	0	3	0	2
excitedly	arouse	7.57	7	8	8	10	8	8	7	5	5	7
careerism	practice	5.20	7	1	0	8	7	8	0	3	7	2
retraced	return	7.29	8	8	1	10	8	9	1	5	6	7
internationality	scope	2.67	6	1	0	8	9	2	1	2	0	4
advisory	announcement	7.00	8	5	8	0	10	6	7	8	7	7
advisory	informative	6.67	9	7	2	10	7	8	4	6	6	6
enunciates	state	5.80	9	7	5	7	0	7	0	3	9	9
battened	strengthen	4.67	9	7	0	6	4	3	3	5	10	9
assistance	facilitation	8.44	8	8	10	7	2	7	7	9	10	10
blunders	transgress	6.44	8	4	8	8	1	4	7	5	7	7
combust	blow	7.50	10	7	0	9	8	6	10	4	7	8
combust	burn	7.67	7	8	0	7	8	10	7	10	9	4
excitation	arousal	8.25	8	8	10	9	10	7	10	10	8
excitation	exciting	8.20	9	8	10	10	8	8	10	6	8
blackmailed	extort	9.62	10	10	10	5	10	3	8	10	9	10
bunking	cheat	3.50	3	5	5	9	5	2	3	2	0	3
bunking	bed	7.75	7	9	9	6	8	8	7	1	8	10
labourer	hire	5.00	7	4	7	0	2	6	4	8	8	0
rectorate	position	4.25	3	5	0	0	4	1	5	7	8	7
designed	intend	5.00	6	6	1	8	7	8	3	3	5	0
designed	mental	1.25	4	1	2	2	7	0	1	0	6	0
behavioural	action	5.33	5	8	7	0	7	0	8	2	6	5
behavioural	propriety	1.00	6	4	7	0	2	0	0	1	6	0
defrauding	short-change	7.00	8	9	8	0	9	0	0	6	6
procurators	bureaucrat	4.83	7	2	4	0	8	0	3	7	9	6
procurators	agent	5.67	7	7	9	0	8	0	2	10	5	5
assistances	resource	4.83	7	6	8	2	8	0	4	5	5	0
assistances	recourse	2.33	7	1	7	2	3	0	2	1	5	0
unsubdivided	smooth	6.43	8	6	10	0	7	6	7	0	5	6
implantations	placement	7.14	8	9	7	0	8	7	6	0	6	8
implantations	procedure	3.67	8	6	9	1	7	0	2	0	5	1
advancement	seafaring	0.50	8	2	1	0	1	0	0	0	5	0
advancement	encouragement	4.00	8	2	6	0	7	0	5	3	7	0
translocating	transfer	7.00	8	7	6	6	8	9	9	4	7	9
codefendants	corespondent	1.56	3	1	4	0	8	0	2	0	3	1
monarchic	undemocratic	7.57	8	5	8	2	8	8	10	8	8	0
traitorous	disloyal	9.56	9	9	10	8	10	9	10	10	10	9
highlanders	soldier	4.83	8	4	4	5	7	9	8	4	5	0
highlanders	scot	7.60	7	4	7	5	8	10	10	4	8	8
syntactic	plan	5.60	5	6	9	8	1	7	5	5	0	0
reproducible	duplicable	9.50	10	5	10	9	10	9	10	8	7	10
monopolist	person	4.80	6	0	2	1	4	6	8	10	6	0
comportment	manner	7.00	9	0	7	7	8	10	6	0	10	5
roofers	thatcher	6.83	8	6	7	6	10	10	7	7	10	0
improving	relieve	4.50	6	6	2	4	2	6	2	5	4	5
improving	reform	7.50	5	6	7	9	8	8	5	4	8	8
adjustor	investigator	6.83	7	5	7	7	7	10	6	10	7	10
dooming	convict	5.67	4	1	7	3	8	9	7	10	5	2
preadolescent	young	8.50	8	9	8	10	9	10	7	10	8	9
depictive	representational	9.67	10	8	9	8	9	10	10	10
stoical	unemotional	10.00	10	9	9	9	10	10	10	10	10	9
dynastic	ruler	7.86	8	1	8	8	7	10	8	9	7	0
hinduism	religion	8.00	8	8	8	7	6	10	9	10	6	10
pathfinder	usher	5.67	5	5	6	5	6	5	7	5	7	10
romanic	italian	6.00	10	5	7	7	1	10	2	8	4	5
overlying	lie	5.00	4	0	6	5	1	5	7	0	7	5
overlying	kill	0.38	0	0	0	2	1	5	0	0	3	0
refinery	plant	7.60	10	7	9	7	7	10	5	10	8	2
industrialise	change	5.29	6	5	4	5	6	9	2	10	6	5
expressionless	uncommunicative	6.17	6	0	0	7	3	6	7	8	9
censorship	military	0.75	1	0	0	7	0	1	6	2	2	0
censorship	deletion	6.57	6	0	7	8	3	8	6	9	8	0
tricolor	flag	0.71	4	0	0	7	0	1	8	0	0
tricolor	colored	7.33	7	8	8	6	7	9	7	9	7	5
interlaces	hold	6.50	4	3	8	7	4	5	6	7	7	7
interlaces	splice	5.50	6	0	0	8	7	6	9	2	9	4
personifying	embody	8.29	9	8	9	6	6	8	9	6	8	10
personifying	exemplify	7.62	8	0	8	4	9	7	7	10	9	9
immobilization	restraint	7.38	5	9	10	7	7	2	9	7	8	7
immobilization	preservation	2.00	1	0	0	6	1	6	2	3	3	6
subsequences	result	6.83	10	1	0	7	7	6	6	8	10	7
circumcisions	rite	4.60	6	1	5	7	1	1	2	7	5	5
circumcisions	day	0.43	1	0	0	3	0	1	1	0
bibliographies	list	6.75	8	4	8	8	0	0	8	5	8	5
unnecessary	inessential	9.00	9	7	9	7	9	9	10	9	10	10
rejoinders	reply	3.50	6	2	1	3	0	3	10	0	6	9
rejoinders	pleading	3.43	4	3	0	3	0	3	7	5	5	1
lavishness	expensiveness	9.09	10	8	0	8	9	10	10	8	8	10
acronymic	form	3.00	7	1	3	0	8	6	0	2	0	9
incoordination	unskillfulness	8.25	10	8	6	6	8	10	6	9	10	8
provisionary	conditional	9.44	6	10	10	10	9	8	8	10	10	10
regardless	heedless	7.88	7	8	2	8	9	7	8	10	8	8
promotive	encouraging	8.14	8	8	10	5	7	9	8	8	10	9
indicted	charge	6.71	0	7	5	9	9	0	3	10	5	9
asphaltic	paving	8.44	10	8	6	8	10	2	9	8	10	7
asphaltic	pave	8.56	10	9	7	8	10	2	9	8	9	7
cowered	crouch	8.14	8	6	5	9	9	9	7	10	9	4
cowered	bend	4.71	0	6	5	6	9	3	4	5	0	4
mimicked	imitate	9.88	8	8	10	10	10	10	10	9	10	10
protestantism	fundamentalism	5.71	5	6	0	7	6	6	6	8	4	1
performances	play	6.57	6	8	6	2	10	8	7	6	5	9
regained	locate	1.88	6	6	0	0	5	5	5	0	0	0
regained	get	5.25	6	5	3	6	5	7	7	3	0	8
monoculture	culture	7.00	8	6	0	7	7	8	3	3	6	9
emulsifying	change	4.83	9	7	5	2	7	0	2	6
knightly	past	1.00	2	1	0	0	0	4	0	2	0	5
knightly	courteous	6.50	6	6	4	7	7	7	0	2	1	10
monogenesis	reproduction	5.00	4	9	7	5	1	4	2	5
interlace	hold	5.14	7	6	0	5	6	5	5	2	1	8
communistic	socialist	6.00	8	5	8	5	7	7	5	8	7	3
communistic	politician	5.38	7	5	9	7	7	5	4	0	3	5
extraterrestrials	animal	1.00	3	4	0	2	0	0	3	4	0	0
bronchus	tube	6.86	8	6	2	8	2	5	10	7	8	6
contraries	opposition	8.62	10	7	2	9	10	2	8	7	10	8
amethysts	crystalline	5.86	8	6	0	6	9	4	7	9	6	4
travelers	foreigner	7.67	10	7	0	7	8	2	8	9	10	7
gathered	muster	8.40	8	6	6	9	10	6	9	10	9	7
gathered	convene	8.57	9	7	8	9	8	9	9	6	10	8
trusteeship	position	5.50	7	7	0	9	1	6	3	9	5	5
trusteeship	district	5.33	7	7	0	8	0	5	4	8	4	5
suspiciousness	distrust	8.43	9	9	5	9	10	9	7	6	9	7
feminised	change	5.29	2	7	0	6	9	0	5	7	4	6
mushroomed	grow	7.71	8	8	4	8	7	7	5	9	8	8
mushroomed	pick	0.67	0	3	2	0	0	0	6	1	0	0
vindictively	unforgiving	7.38	7	8	6	9	2	7	9	7	6	10
vindictively	malicious	8.56	8	9	9	1	8	9	10	9	6	9
castled	move	5.50	8	7	5	1	3	7	8	1	0
castled	fancy	1.00	0	4	0	2	7	7	0	9	0
glittery	bright	7.83	7	6	10	8	10	6	7	8	9	8
lightship	ship	6.29	9	6	5	5	1	6	8	10	6	8
eroticism	arousal	8.43	9	8	9	6	10	5	9	9	8	7
eroticism	desire	6.67	9	8	6	4	1	6	7	9	6	7
caesarism	autocracy	7.43	10	1	9	9	6	7	8	8	5
sessions	quarter	5.57	6	6	2	5	5	2	5	6	6	3
sessions	sitting	4.43	6	7	0	1	0	9	3	6	6	2
fashionable	up-to-date	8.33	6	7	9	8	10	6	8	9	10	9
teasingly	torment	7.43	7	2	8	2	6	9	7	7	8	10
teasingly	kid	8.62	9	8	1	8	8	9	9	8	0	10
microwaving	cook	7.86	8	2	8	8	7	9	10	8	10	7
transverse	crosswise	8.17	10	6	8	9	7	10	7	9	5	9
managership	position	7.67	5	1	7	8	6	9	9	9	8	8
methodically	acting	4.50	3	8	0	1	6	3	10	6	3	6
methodically	know-how	5.60	0	6	1	5	5	0	10	9	7	5
excitements	fever	6.29	0	10	3	1	8	5	8	8	5	7
excitements	intoxication	4.33	0	0	3	2	6	6	8	9	3	6
christianise	convert	7.00	7	3	8	8	7	10	5	5	8	8
monarchical	undemocratic	7.83	4	2	9	8	8	9	7	4	10	6
monarchical	noble	5.33	0	0	2	7	5	7	10	8	3	9
cooperators	spouse	4.71	2	0	7	3	2	9	8	3	8	10
circumscribed	restrict	7.20	10	10	7	8	7	7	10	10	6	7
circumscribed	trace	4.57	0	0	3	4	4	5	7	3	10	6
topically	current	5.50	0	7	0	8	6	5	10	4	3	10
topically	local	4.00	0	6	5	8	3	3	9	3	3	5
evangelistic	enthusiastic	0.14	0	6	6	8	0	0	0	0	1	0
emotionalism	emotional	8.11	0	9	8	10	6	8	9	7	10	6
differences	differentia	8.67	0	6	8	10	9	8	9	9	9	10
differences	variation	9.11	5	8	9	10	9	9	10	9	8	10
hallucinating	ill	4.20	0	6	7	5	4	0	8	5	1	0
hallucinating	perceive	5.43	7	6	3	8	5	1	2	7	6	4
liverpools	england	7.17	0	8	8	10	7	10	8	0	5	7
deciphering	read	7.67	10	7	7	10	6	5	9	9	8	5
stroked	touch	8.43	9	6	10	6	8	8	9	8	8	9
motherless	unparented	9.75	10	7	10	5	10	9	10	10	9	10
impermanent	improvised	2.25	7	4	10	0	0	1	0	6	0	9
contrabands	merchandise	5.00	5	6	10	0	2	8	4	10	0
astronautical	spacewalker	8.14	7	7	10	8	3	9	9	9	5	8
scrutiny	look	7.33	8	8	7	4	0	7	9	6	8	9
discolor	bleach	7.14	7	7	7	4	9	6	6	8	10	10
receiverships	proceeding	4.83	6	5	6	0	2	0	4	6	7	0
rematches	repeat	6.43	5	8	9	9	6	5	7	3	7	7
scandalize	disgust	6.62	8	7	6	7	6	6	9	1	6	7
condensing	encapsulate	5.20	2	5	8	3	6	0	5	8	7
scholarship	letters	2.60	7	1	6	2	0	2	8	0	8	2
scholarship	prize	8.50	8	4	9	9	9	7	10	4	9	4
transmitter	communicator	8.33	8	6	10	9	8	7	2	7	10	10
transmitter	carrier	7.75	8	8	9	9	6	7	2	6	10	9
autobuses	school	5.25	8	1	7	4	3	3	7	7	6	5
dematerialised	vanish	8.60	10	9	9	9	8	8	6	10	10	6
predators	attacker	9.11	10	7	9	9	9	9	10	4	10	9
predators	carnivore	8.40	10	4	9	8	8	4	10	5	9	8
enlarger	equipment	0.57	2	1	5	0	0	0	1	0	5	5
repositioned	down	4.80	5	4	5	0	0	0	7	4	7	6
repositioned	reduce	2.40	0	1	5	0	4	0	1	3	3	6
equivalence	tie	7.43	9	5	2	8	0	5	10	8	9	8
localise	lie	0.75	1	7	7	0	0	0	0	0	1	4
localise	situate	7.00	6	9	9	3	8	0	8	6	7	7
enfolded	cocoon	7.25	7	7	9	9	6	6	8	9	7	6
approachable	comprehensible	3.83	1	4	8	0	0	9	1	7	7	3
animality	nature	7.17	7	7	8	3	4	8	9	9	7	6
interweaved	braid	9.22	9	9	9	10	10	6	10	9	9	8
engorge	eat	7.50	6	5	9	0	8	2	9	6	9	8
protesters	picket	8.00	8	7	9	10	9	4	10	8	8	7
protesters	nonconformist	7.25	3	3	8	8	5	8	7	8	7	7
rooters	enthusiast	7.38	7	8	9	7	8	5	7	7	7	8
unobjectionable	dirty	1.00	0	0	0	2	0	6	0	3	5	3
unobjectionable	inoffensive	7.78	8	8	9	1	5	8	8	9	7	8
physically	material	5.50	6	7	2	0	6	4	4	8	6	9
physically	bodily	8.44	7	8	9	10	8	7	0	10	7	10
unceremonious	informal	8.43	8	6	10	9	8	8	8	9	9	6
unceremonious	discourteous	7.00	6	6	10	0	0	0	0	8	8	7
postcodes	code	6.17	7	6	8	4	7	2	5	5	7	8
autosuggestion	self-improvement	4.00	4	4	0	7	1	0	0	6	7	5
circumventing	beat	5.33	7	8	6	0	6	2	0	0	5	6
circumventing	ebb	1.29	6	4	8	0	0	0	0	5	6	0
homoerotic	homosexual	7.12	8	7	5	0	8	6	6	8	9	10
undesirable	unwelcome	6.86	8	6	10	8	2	7	5	5	9	10
adaptive	accommodative	7.60	8	7	10	10	7	6	10	5	8	8
foresters	farmer	5.57	6	8	0	6	3	5	7	5	7	0
winking	flicker	5.60	7	3	6	5	8	2	3	6	5	6
trichloride	chloride	7.33	2	5	10	8	8	8	7	8	10	4
preconception	opinion	6.50	0	0	7	9	8	5	7	9	6	6
preconception	homophobia	3.17	3	0	5	1	5	8	7	3	2	0
fringes	decorate	5.40	8	5	6	1	9	6	5	2	8	5
fringes	surround	5.50	4	0	10	8	9	7	5	3	6	0
