word1,word2,mean,ano1,ano2,ano3,ano4,ano5,ano6,ano7,ano8,ano9,ano10,tag,mecab,ambiguity
欠点,ウィークポイント,9.2,9,8,10,10,9,9,10,9,9,9,noun,no,n/a
欠点,悪点,6.8,5,5,8,10,6,5,8,0,8,6,noun,no,n/a
欠点,短所,8.6,8,8,10,9,8,9,9,8,8,9,noun,yes,no
欠点,難点,6,3,3,7,9,8,6,9,6,8,6,noun,yes,no
欠点,弱点,7.4,8,5,7,9,8,8,8,7,7,6,noun,yes,no
欠点,問題点,7.8,8,8,8,9,6,8,7,9,7,8,noun,yes,no
欠点,泣き所,5.8,0,4,9,10,6,7,8,8,8,5,noun,yes,no
正体,実態,6,7,1,9,8,5,6,7,9,7,5,noun,yes,no
正体,身分,6.4,5,4,9,6,8,7,4,8,9,9,noun,yes,no
正体,身上,7.2,6,5,9,7,9,7,7,9,8,9,noun,yes,no
正体,身許,4.8,3,1,2,10,8,5,6,5,9,3,noun,yes,no
正体,生い立ち,5.6,0,5,7,9,7,6,7,3,8,4,noun,yes,yes
正体,出どころ,5.4,0,5,6,9,7,6,6,5,7,0,noun,yes,no
正体,素性,8.4,7,9,9,10,7,9,7,7,8,6,noun,yes,no
正体,経歴,5.8,5,1,8,8,7,9,6,6,5,6,noun,yes,no
正体,素姓,8.2,8,8,8,9,8,7,7,9,7,6,noun,yes,no
残念,問題,4.8,7,0,8,3,6,3,4,2,5,0,noun,yes,no
残念,弱み,5,7,0,9,3,6,3,8,5,7,7,noun,yes,no
残念,弱点,3.6,2,1,3,8,4,1,3,4,7,5,noun,yes,no
残念,難点,3.8,2,0,5,8,4,4,2,4,7,6,noun,yes,no
残念,短所,5,4,3,4,8,6,4,2,6,7,6,noun,yes,no
残念,欠点,5.8,6,2,7,8,6,6,4,1,7,6,noun,yes,no
残念,問題点,6.2,6,2,7,9,7,9,3,1,8,6,noun,yes,no
民,大衆,7.8,8,7,7,9,8,7,8,5,9,8,noun,yes,no
民,民衆,7.8,6,6,9,10,8,9,7,9,8,6,noun,yes,no
民,庶民,7.8,6,7,8,10,8,8,6,9,8,6,noun,yes,no
民,群衆,7.8,6,7,8,10,8,8,6,6,8,6,noun,yes,no
民衆,市井,7.8,7,6,10,8,8,6,3,9,7,8,noun,yes,no
民衆,一般市民,8.2,7,7,10,8,9,9,8,9,7,8,noun,yes,no
民衆,群衆,7.6,7,6,8,10,7,7,6,7,9,7,noun,yes,no
民衆,世間,6.8,6,6,5,10,7,8,6,5,9,8,noun,yes,no
民衆,庶民,8.2,7,8,8,10,8,8,7,5,9,7,noun,yes,no
民衆,人,7.6,6,6,8,10,8,8,6,6,9,6,noun,yes,no
民衆,大衆,8,6,7,8,10,9,8,7,9,7,7,noun,yes,no
民衆,聴衆,7.2,6,7,7,9,7,8,6,9,6,5,noun,yes,no
気休め,慰安,4.2,6,1,2,6,6,3,8,5,6,8,noun,yes,no
気晴らし,慰安,6,2,8,6,6,8,7,3,6,5,3,noun,yes,no
気晴らし,慰め,5,0,6,4,8,7,5,6,6,8,0,noun,yes,no
気晴らし,気休め,7.2,6,4,8,10,8,7,5,8,8,7,noun,yes,no
気晴らし,救い,4.2,0,1,7,5,8,6,3,3,7,2,noun,yes,yes
河原,河原沿い,6.6,7,5,5,9,7,9,5,7,7,7,noun,no,n/a
河原,川べり,6,5,6,6,7,6,9,6,6,8,6,noun,yes,no
河原,河川敷,7.8,6,8,8,9,8,8,7,8,8,7,noun,yes,no
河原沿い,河川敷,7.6,8,4,8,9,9,8,8,7,9,8,noun,no,n/a
洋服,スタイル,6,6,1,8,8,7,4,5,7,7,9,noun,yes,no
洋服,格好,5.8,7,2,6,8,6,4,5,6,6,9,noun,yes,no
洋服,服装,6.8,8,6,6,9,5,8,7,8,8,8,noun,yes,no
洋服,衣服,8,7,8,9,10,6,9,8,7,8,7,noun,yes,no
洋服,衣装,7.6,8,6,8,10,6,8,6,7,8,5,noun,yes,no
洋服,コスチューム,7.2,5,7,7,9,8,7,7,7,8,7,noun,yes,no
洋服,ファッション,7.8,7,7,9,9,7,9,4,9,7,7,noun,yes,no
流れ,一続き,5.4,0,4,6,8,9,4,7,4,7,2,noun,no,n/a
流れ,一連,7,7,5,7,9,7,8,6,8,5,7,noun,yes,no
炎天下,酷暑,8.2,6,9,9,9,8,7,9,9,6,7,noun,yes,no
炎天下,猛暑,8.6,7,10,9,9,8,8,7,7,7,8,noun,yes,no
物,物体,8.2,10,5,9,10,7,9,7,7,9,7,noun,yes,no
物,固体,6.2,7,6,7,9,2,7,4,4,4,5,noun,yes,no
物,物質,8.4,5,10,10,10,7,9,7,10,7,7,noun,yes,no
物体,固体,6.6,6,9,9,8,1,6,9,6,8,8,noun,yes,no
物体,物質,8.8,7,10,9,10,8,7,6,8,7,7,noun,yes,no
状態,姿勢,4.6,1,4,4,9,5,2,3,2,7,3,noun,yes,no
状態,体勢,5.8,5,5,6,9,4,8,8,4,6,4,noun,yes,no
状況,体勢,4.6,4,0,9,7,3,3,6,7,2,8,noun,yes,no
状況,現状,6.2,6,6,7,9,3,6,6,6,7,2,noun,yes,no
状況,姿勢,3.2,0,0,3,9,4,2,3,3,4,0,noun,yes,no
状況,構え,4.2,0,0,6,9,6,6,4,4,3,6,noun,yes,no
猛暑,酷暑,8.4,8,8,9,10,7,9,9,8,8,8,noun,yes,no
猛暑,真夏日,7.4,7,10,9,9,2,7,9,8,8,8,noun,yes,no
猛暑,熱波,6,6,6,7,8,3,7,6,3,8,3,noun,yes,no
猛暑,厳暑,7.8,7,8,9,9,6,9,8,10,8,8,noun,yes,no
生い立ち,身元,6.2,7,3,9,7,5,7,4,7,7,1,noun,yes,yes
生い立ち,出どころ,6,7,0,9,6,8,7,5,9,8,8,noun,yes,yes
生い立ち,身分,4.8,3,1,3,9,8,3,6,6,8,0,noun,yes,yes
生い立ち,素性,8,8,6,8,10,8,6,7,6,9,6,noun,yes,yes
発端,引き金,8,9,6,9,8,8,8,6,9,9,8,noun,yes,no
発端,動因,6.2,5,4,6,9,7,8,7,3,8,3,noun,yes,no
発端,トリガー,7.4,8,3,9,10,7,6,7,8,9,2,noun,yes,no
発端,要因,6.2,7,6,9,1,8,9,7,9,4,2,noun,yes,no
皆,聴衆,6.8,5,5,8,8,8,6,4,8,8,6,noun,yes,no
皆,民,5.8,6,2,8,6,7,6,7,9,7,5,noun,yes,no
皆,民衆,7,5,5,9,8,8,6,8,9,8,8,noun,yes,no
皆,大衆,7.2,6,5,10,7,8,6,7,9,7,8,noun,yes,no
皆,群衆,6.8,5,5,7,9,8,7,6,7,9,4,noun,yes,no
皆,人民,7,6,5,7,10,7,8,6,8,7,5,noun,yes,no
皮切り,端緒,7,8,1,10,8,8,3,7,9,9,9,noun,yes,no
皮切り,筆頭,6.8,8,2,8,8,8,8,6,8,7,3,noun,yes,no
目玉,先頭,3.4,1,1,4,8,3,3,3,3,0,0,noun,yes,no
目玉,手始め,1,0,0,3,0,2,0,6,3,1,0,noun,yes,no
目玉,トップ,6,5,7,9,5,4,6,5,8,3,0,noun,yes,no
目覚め,寝起き,7.6,6,6,9,9,8,7,7,6,6,6,noun,yes,no
目覚め,始まり,4.4,0,3,5,8,6,3,6,4,6,4,noun,yes,yes
目覚め,お目覚め,9,8,9,10,10,8,9,10,10,10,10,noun,yes,no
真夏日,酷暑,8,8,10,8,9,5,9,7,3,7,9,noun,yes,no
着物,装束,7.6,8,8,9,7,6,5,7,9,7,9,noun,yes,no
着物,衣,7.6,8,5,10,8,7,7,7,9,9,10,noun,yes,no
着物,衣服,7,5,6,8,10,6,8,6,7,9,6,noun,yes,no
着物,服装,7,6,6,8,9,6,9,4,3,7,7,noun,yes,no
着物,お召し物,7.4,4,6,9,10,8,8,6,6,7,6,noun,yes,no
知力,知能,7.6,8,8,9,8,5,7,10,9,9,8,noun,yes,no
知力,知性,7.6,7,9,8,9,5,9,6,8,9,7,noun,yes,no
知性,能力,6.2,6,2,8,8,7,6,6,7,5,7,noun,yes,no
知恵,頭脳,8,7,7,9,9,8,7,8,9,8,8,noun,yes,no
知恵,知力,6.8,8,7,5,9,5,8,6,7,8,4,noun,yes,no
知恵,知性,7,8,6,7,9,5,6,6,8,9,7,noun,yes,no
知能,知的能力,8.4,10,5,8,10,9,9,9,9,10,10,noun,no,n/a
知能,賢さ,8,8,8,9,9,6,8,9,9,9,8,noun,no,n/a
知能,頭脳,8.2,8,7,9,9,8,8,9,8,8,8,noun,yes,no
知能,知性,7.2,6,7,7,9,7,8,8,7,8,5,noun,yes,no
知能,知恵,8,8,8,7,9,8,9,7,7,8,6,noun,yes,no
知識,頭脳,6.8,6,6,7,8,7,7,6,7,9,6,noun,yes,no
知識,知恵,7.2,6,8,9,8,5,7,7,7,8,8,noun,yes,no
知識,知性,8.2,7,9,9,9,7,7,9,8,8,8,noun,yes,no
知識,知能,7,7,5,7,9,7,8,6,9,8,6,noun,yes,no
知識,知力,7.4,6,7,7,9,8,10,6,6,8,7,noun,yes,no
短所,ウィークポイント,7.6,6,7,7,9,9,4,9,8,9,8,noun,no,n/a
短所,悪点,6.4,8,1,9,9,5,10,8,9,8,6,noun,no,n/a
短所,問題点,7,9,4,8,7,7,6,6,6,7,8,noun,yes,no
短所,難点,6,8,2,9,6,5,6,6,8,8,7,noun,yes,no
私,己れ,7.4,4,6,8,10,9,10,9,7,9,7,noun,no,n/a
私,自分自身,8.6,10,5,10,9,9,9,7,9,10,8,noun,yes,no
私,自己,8.6,10,5,10,9,9,9,9,9,10,8,noun,yes,no
私,自分,8,3,9,9,10,9,10,9,7,9,8,noun,yes,no
私,我,8,4,9,8,10,9,10,9,6,9,5,noun,yes,no
私,自ら,7.8,6,5,9,10,9,8,9,9,9,7,noun,yes,no
私,自身,8.2,8,5,9,10,9,8,9,10,9,8,noun,yes,no
私自身,己,7.4,4,6,8,10,9,10,9,7,9,7,noun,yes,no
私自身,自身,7.8,6,6,8,10,9,10,7,7,9,8,noun,yes,no
種類,形態,5.2,7,0,8,5,6,6,7,8,5,7,noun,yes,no
種類,多様性,5.6,3,2,7,9,7,3,7,6,7,4,noun,yes,no
稼ぎ,ファイトマネー,6.2,7,6,7,6,5,3,6,7,4,7,noun,yes,no
稼ぎ,ギャラ,8.2,8,6,10,9,8,7,8,9,7,8,noun,yes,no
稼ぎ,報酬,7.6,6,6,8,10,8,8,7,5,9,8,noun,yes,no
稼ぎ,賃金,7.2,9,1,8,10,8,9,7,10,8,8,noun,yes,no
稼ぎ,給料,8.8,8,9,9,10,8,10,8,9,8,7,noun,yes,no
第一番,先頭,8,6,6,10,10,8,6,8,9,8,10,noun,no,n/a
第一番,ホープ,4.6,5,0,8,6,4,3,6,8,5,0,noun,no,n/a
第一番,筆頭,6.8,7,3,9,9,6,6,8,9,8,9,noun,no,n/a
第一番,総統,5.4,2,7,5,9,4,4,5,3,8,0,noun,no,n/a
第一番,頭,6.8,7,2,9,8,8,8,6,5,7,4,noun,no,n/a
第一番,リーダー,5.2,6,1,5,9,5,9,6,5,7,1,noun,no,n/a
第一番,皮きり,5.6,6,3,7,6,6,7,7,7,8,6,noun,no,n/a
筆頭,有力者,6.2,7,0,9,7,8,6,6,5,8,8,noun,no,n/a
筆頭,ホープ,5.4,6,0,8,7,6,7,5,8,7,0,noun,yes,no
筆頭,皮きり,5,2,2,9,4,8,7,6,1,2,1,noun,yes,no
筆頭,頭,7,7,3,9,8,8,7,6,8,9,10,noun,yes,no
筆頭,目玉,4.4,6,1,6,2,7,3,6,4,3,6,noun,yes,no
筆頭,手始め,5.4,2,3,5,9,8,5,4,3,6,6,noun,yes,no
筆頭,リーダー,7.8,7,7,6,10,9,8,7,8,9,7,noun,yes,no
筆頭,端緒,4.2,2,0,5,8,6,4,3,6,3,3,noun,yes,no
筆頭,巨匠,3.6,0,0,3,7,8,2,3,4,5,0,noun,yes,no
筆頭,トップ,7.8,8,3,9,10,9,9,7,9,8,7,noun,yes,no
筆頭,総統,6.4,6,5,7,7,7,7,7,9,7,6,noun,yes,no
素姓,身分,7.6,6,6,9,9,8,7,7,9,9,8,noun,yes,no
素姓,素性,9,8,8,10,10,9,9,8,9,10,10,noun,yes,no
素姓,身上,6.8,4,4,8,10,8,6,6,6,9,4,noun,yes,no
素姓,身許,7,3,8,7,9,8,9,6,6,9,3,noun,yes,no
素性,身許,8,8,4,10,10,8,7,9,9,8,10,noun,yes,no
素性,出どころ,7.6,7,7,7,9,8,6,6,5,8,3,noun,yes,no
素性,実態,5.6,1,6,7,8,6,4,4,6,9,4,noun,yes,no
素性,身分,8,8,7,8,9,8,9,6,7,7,5,noun,yes,no
経歴,出どころ,5.2,6,1,6,7,6,6,7,7,8,7,noun,yes,no
経歴,素性,6.6,4,6,6,9,8,6,7,5,9,4,noun,yes,no
経歴,生い立ち,8,7,7,9,9,8,7,7,7,9,5,noun,yes,yes
経歴,身元,6.2,3,4,8,9,7,8,6,5,6,7,noun,yes,no
経歴,身分,6.2,3,6,8,9,5,6,6,6,7,7,noun,yes,no
給料,ギャランティー,7.6,6,8,6,10,8,6,9,6,9,7,noun,yes,no
給料,ファイトマネー,4.6,0,4,5,10,4,6,3,1,9,6,noun,yes,no
給料,賃金,8.2,9,5,9,10,8,10,8,10,7,9,noun,yes,no
総統,ホープ,2,0,0,5,3,2,0,3,3,7,0,noun,yes,no
群衆,一般市民,7.4,7,7,7,8,8,5,6,8,6,0,noun,yes,no
群衆,庶民,7.4,7,6,7,9,8,8,7,6,8,6,noun,yes,no
群衆,大衆,7.6,7,4,8,10,9,8,7,7,9,7,noun,yes,no
群衆,一般人,8,6,9,8,9,8,8,6,9,6,6,noun,yes,no
群衆,市井,4.2,0,1,7,9,4,6,3,6,6,6,noun,yes,no
義務,宿命,7,5,6,9,9,6,8,7,4,4,1,noun,yes,no
考え,基調,5.6,3,2,9,8,6,5,8,0,5,7,noun,yes,no
考え,考え方,8.4,9,7,9,10,7,7,7,6,9,8,noun,yes,no
考え,要点,4,0,2,6,9,3,6,6,3,3,3,noun,yes,no
考え,基本,4.4,4,2,5,7,4,8,6,2,1,4,noun,yes,no
考え方,基調,5.2,5,0,7,8,6,5,5,7,6,6,noun,yes,no
考え方,要点,4.8,3,1,6,9,5,4,7,0,2,7,noun,yes,no
考え方,基本,5.4,6,2,5,9,5,3,4,5,4,2,noun,yes,no
聴衆,群衆,7,8,6,6,9,6,6,6,3,9,6,noun,yes,no
職務,職質,3.4,1,6,2,2,6,6,2,0,6,2,noun,no,n/a
職務,業種,7.2,8,6,9,8,5,7,6,7,8,8,noun,yes,no
職務,職業,6.4,4,3,7,10,8,8,7,5,8,6,noun,yes,no
職務,勤め,8.2,7,8,9,10,7,9,7,6,8,5,noun,yes,no
職務,業務,8.2,7,6,9,10,9,8,7,6,9,5,noun,yes,no
職務,職分,8,7,7,8,10,8,8,7,7,7,4,noun,yes,no
職務,お仕事,7.8,8,7,9,9,6,8,7,8,9,9,noun,yes,no
職務,役回り,7.6,6,7,8,10,7,6,7,6,8,5,noun,yes,no
職業,勤め,7.4,8,6,8,9,6,7,8,9,8,9,noun,yes,no
職業,役割,6.2,7,3,9,7,5,3,7,8,7,8,noun,yes,no
職業,任務,6.6,8,1,9,8,7,6,7,8,6,8,noun,yes,no
職業,役回り,5.8,6,3,5,9,6,6,8,7,8,6,noun,yes,no
職業,業種,8,9,5,8,10,8,7,6,7,8,2,noun,yes,no
能力,知的能力,6,5,6,9,5,5,6,8,8,5,8,noun,no,n/a
能力,知能,6.8,5,4,9,8,8,6,8,7,5,7,noun,yes,no
能力,才能,6.8,7,3,9,8,7,7,7,8,7,9,noun,yes,no
能力,知力,6.4,5,3,9,9,6,6,8,7,5,8,noun,yes,no
能力,知恵,4.8,0,4,7,9,4,4,6,4,7,5,noun,yes,no
能力,知識,5,2,6,5,8,4,5,7,5,7,6,noun,yes,no
能力,頭脳,5.2,0,6,4,9,7,6,6,6,7,2,noun,yes,no
自ら,己れ,7.6,4,6,9,10,9,10,9,7,9,7,noun,no,n/a
自ら,我,6.8,1,6,8,10,9,7,9,6,9,7,noun,yes,no
自ら,自己,7.8,5,7,9,10,8,9,8,6,9,6,noun,yes,no
自ら,己,7.6,3,7,9,10,9,10,9,6,9,8,noun,yes,no
自分,己れ,7.6,4,7,9,10,8,10,9,6,9,7,noun,no,n/a
自分,我,8,9,3,10,9,9,9,8,9,10,10,noun,yes,no
自分,自ら,7.8,5,6,9,10,9,7,9,6,9,7,noun,yes,no
自分,俺,7.8,4,6,10,10,9,10,9,6,9,7,noun,yes,no
自分,私自身,8.8,8,10,9,10,7,8,9,10,10,7,noun,yes,no
自分,僕,7,7,1,8,11,8,6,9,9,8,7,noun,yes,no
自分,自身,8.8,7,10,9,10,8,9,8,10,9,8,noun,yes,no
自分,己,9,8,8,10,10,9,9,9,10,9,7,noun,yes,no
自分,自己,9,8,8,10,10,9,10,9,10,9,6,noun,yes,no
自分自身,己れ,8.2,9,4,10,9,9,9,8,9,10,10,noun,no,n/a
自分自身,自己,9,9,8,9,10,9,9,9,9,9,10,noun,yes,no
自分自身,我,8,9,4,10,8,9,9,8,9,10,10,noun,yes,no
自分自身,俺,8.6,10,5,10,9,9,9,8,9,10,8,noun,yes,no
自分自身,自身,9,10,8,9,10,8,10,9,7,9,7,noun,yes,no
自分自身,自ら,7.6,8,2,9,10,9,9,9,10,8,9,noun,yes,no
自分自身,自分,9,8,10,9,10,8,9,9,10,9,9,noun,yes,no
自分自身,僕,7.2,8,2,8,10,8,8,9,10,9,8,noun,yes,no
自動車,長い車,3.2,2,3,3,7,1,4,3,3,3,3,noun,no,n/a
自動車,高級車,5.8,5,6,8,7,3,2,8,5,7,5,noun,yes,no
自動車,リムジン,6.8,6,10,6,9,3,8,3,3,5,2,noun,yes,no
自己,我,8.2,8,6,8,10,9,9,9,7,9,7,noun,yes,no
自身,己れ,7.4,7,3,9,10,8,9,9,10,9,7,noun,no,n/a
自身,自ら,8.2,9,5,9,9,9,9,9,9,6,10,noun,yes,no
自身,自己,9,7,9,10,10,9,8,9,10,9,8,noun,yes,no
自身,己,8.2,8,5,9,10,9,8,9,10,9,8,noun,yes,no
自身,我,8.6,8,7,9,10,9,8,9,10,9,6,noun,yes,no
色,色合わせ,6.2,6,7,7,8,3,5,8,6,7,8,noun,no,n/a
色,ト—ン,7.4,8,7,8,9,5,7,7,4,6,8,noun,no,n/a
色,カラー,9.4,8,10,10,10,9,10,10,9,10,10,noun,yes,no
色,色相,7.8,8,9,9,7,6,6,7,9,7,8,noun,yes,no
色,カラーリング,8,8,10,9,7,6,7,8,7,6,8,noun,yes,no
色,彩り,8,8,10,9,8,5,7,8,8,7,8,noun,yes,yes
色,色合い,6.8,6,7,8,9,4,7,6,6,7,6,noun,yes,no
色,色彩,6.4,8,5,5,9,5,7,6,5,8,7,noun,yes,no
色,色とりどり,7,7,6,6,9,7,6,4,4,9,6,noun,yes,no
色,色調,7.6,8,7,7,9,7,7,7,7,8,7,noun,yes,no
色とりどり,色彩,8.6,8,10,10,8,7,7,9,9,8,7,noun,yes,no
色とりどり,色相,6,5,5,4,9,7,4,4,5,8,6,noun,yes,no
色合い,色合わせ,7.2,7,7,10,8,4,7,9,9,9,8,noun,no,n/a
色合い,ト—ン,8,8,7,7,10,8,9,7,6,8,6,noun,no,n/a
色合い,カラーリング,8,8,8,10,7,7,6,6,9,9,8,noun,yes,no
色合い,傾向,4.2,5,0,4,7,5,7,6,2,4,7,noun,yes,no
色合い,色調,8.2,9,6,8,10,8,7,7,7,9,6,noun,yes,no
色合い,彩り,7.4,9,4,6,10,8,6,7,5,8,5,noun,yes,yes
色合い,雰囲気,3.8,0,2,5,7,5,3,4,2,3,5,noun,yes,no
色合わせ,色彩,6,4,6,6,10,4,3,7,5,9,5,noun,no,n/a
色合わせ,色調,6.2,3,8,8,8,4,6,7,6,7,5,noun,no,n/a
色合わせ,ト—ン,6.4,2,7,8,8,7,6,7,4,8,3,noun,no,n/a
色合わせ,カラーリング,6.8,4,5,8,9,8,10,7,9,7,6,noun,no,n/a
色彩,ト—ン,8,8,8,7,9,8,7,7,7,8,5,noun,no,n/a
色彩,色調,7.2,9,6,6,10,5,10,7,7,9,6,noun,yes,no
色彩,色相,7.6,9,6,6,9,8,5,7,7,8,6,noun,yes,no
色彩,色合い,8.2,10,7,7,10,7,7,7,7,9,7,noun,yes,no
色彩,カラーリング,8,8,6,9,10,7,9,7,9,6,6,noun,yes,no
衆人,世間,6.6,7,5,8,5,8,6,5,8,8,9,noun,yes,no
衆人,皆,7.6,7,5,9,9,8,6,9,9,8,8,noun,yes,no
衆人,人々,7.6,6,7,10,7,8,6,8,9,8,8,noun,yes,no
衆人,大衆,7.6,7,6,7,10,8,7,6,7,9,6,noun,yes,no
衆人,国民,7.8,3,10,8,10,8,8,7,8,8,4,noun,yes,no
衆人,群衆,8.8,7,10,9,10,8,6,6,9,8,7,noun,yes,no
衆人,聴衆,7.2,6,7,7,9,7,8,6,8,8,7,noun,yes,no
衆人,民衆,8,6,8,8,10,8,9,7,9,8,7,noun,yes,no
術,手口,6.2,8,1,8,7,7,4,6,8,8,5,noun,yes,no
術,作戦,7.4,8,3,9,9,8,6,8,8,7,6,noun,yes,no
衣,装束,6.8,5,6,6,10,7,7,4,7,8,3,noun,yes,no
衣,服装,7.2,5,8,7,10,6,9,7,6,9,6,noun,yes,no
衣,お召し物,7.4,5,7,7,10,8,9,8,7,9,6,noun,yes,no
衣服,お召し物,7.6,8,5,10,7,8,8,9,9,7,10,noun,yes,no
衣服,衣,7.2,8,5,10,8,5,3,9,9,9,10,noun,yes,no
衣服,装束,7.6,8,7,9,7,7,6,6,9,9,9,noun,yes,no
衣服,格好,5.6,5,4,3,9,7,6,8,6,6,9,noun,yes,no
衣服,衣装,8.2,8,7,9,10,7,6,6,8,7,7,noun,yes,no
衣服,ファッション,8.4,8,8,9,9,8,8,6,6,8,8,noun,yes,no
衣服,コスチューム,8.4,8,6,9,10,9,8,6,5,8,7,noun,yes,no
衣服,スタイル,5.6,6,1,8,8,5,7,3,2,7,3,noun,yes,no
衣装,着物,6.6,8,4,9,7,5,6,7,9,9,10,noun,yes,no
衣装,ファッション,8.2,8,6,9,10,8,7,9,9,8,10,noun,yes,no
衣装,ドレス,7,6,4,9,7,9,4,7,9,9,8,noun,yes,no
衣装,コスチューム,7.8,8,5,7,10,9,9,7,7,8,6,noun,yes,no
衣装,衣,5.6,3,5,4,10,6,6,4,6,9,4,noun,yes,no
衣装,服,7.8,5,7,10,10,7,9,7,7,9,7,noun,yes,no
衣装,装束,8,8,6,8,10,8,7,7,6,8,7,noun,yes,no
衣装,お召し物,8.6,8,9,8,10,8,8,7,6,7,6,noun,yes,no
要人,上層部,7.2,7,5,9,7,8,6,4,8,8,9,noun,yes,no
要人,幹部,7,5,6,7,9,8,6,6,7,8,6,noun,yes,no
要人,重役,8.4,7,8,9,9,9,7,7,9,8,6,noun,yes,no
要因,トリガー,6.6,8,6,9,2,8,9,5,9,9,0,noun,yes,no
要因,動因,7.6,9,6,9,8,6,7,6,8,9,10,noun,yes,no
要旨,大要,7.6,7,6,9,9,7,7,8,9,8,8,noun,yes,no
要旨,概略,7.2,4,7,7,10,8,3,7,8,9,6,noun,yes,no
要旨,要点,8,7,4,10,10,9,6,9,9,8,7,noun,yes,no
要点,あらまし,8.4,8,10,9,8,7,9,8,9,8,8,noun,yes,no
要点,概略,4.8,4,1,2,10,7,4,8,7,8,6,noun,yes,no
要点,大要,7.2,6,6,8,9,7,5,7,7,9,6,noun,yes,no
要点,基調,6.6,3,6,7,9,8,4,6,6,8,2,noun,yes,no
要点,全容,5.4,6,5,2,8,6,6,5,3,6,3,noun,yes,no
要点,主要,7,7,5,9,8,6,9,7,9,9,7,noun,yes,no
記事,専門書,3.2,0,3,3,8,2,6,3,4,4,3,noun,no,n/a
記事,文献,5.8,5,5,8,7,4,7,7,8,7,5,noun,yes,no
記事,文書,5.4,3,4,8,8,4,9,6,8,6,6,noun,yes,no
記事,典拠,4.8,0,2,6,9,7,7,3,9,4,5,noun,yes,no
記事,資料,5.4,2,5,5,9,6,10,6,6,6,5,noun,yes,no
読み物,書籍ソース,5.4,5,5,4,9,4,3,4,4,8,6,noun,no,n/a
読み物,論文,5.8,5,4,9,8,3,3,8,8,6,7,noun,yes,no
読み物,資料,5.4,5,3,6,8,5,3,4,4,7,4,noun,yes,no
読み物,文書,7.2,6,8,8,9,5,9,7,7,7,5,noun,yes,no
読み物,書籍,8,6,8,9,10,7,9,7,8,7,7,noun,yes,no
論文,文献,5.8,7,4,5,9,4,9,6,8,8,5,noun,yes,no
論点,議事,5.2,0,6,7,8,5,8,6,5,4,0,noun,yes,no
謳い文句,売り文句,8.2,8,8,9,9,7,8,9,9,8,10,noun,no,n/a
議会,議事,4.8,2,5,7,5,5,6,6,7,7,5,noun,yes,no
議題,論点,6.4,7,4,4,9,8,4,6,6,8,4,noun,yes,no
議題,議事,6.8,5,6,7,9,7,10,7,7,9,5,noun,yes,no
責務,業務,5.4,7,0,6,8,6,7,7,6,6,9,noun,yes,no
責務,職務,6.4,3,4,8,9,8,6,8,7,8,0,noun,yes,no
責務,職分,7.4,8,4,7,10,8,7,7,9,9,6,noun,yes,no
賃金,ファイトマネー,3.4,0,2,1,9,5,6,4,1,8,5,noun,yes,no
賃金,ギャラ,6,2,5,6,10,7,8,9,4,9,7,noun,yes,no
賃金,ギャランティー,6.6,0,7,8,10,8,8,9,6,9,7,noun,yes,no
資料,専門書,5.8,5,5,7,7,5,5,6,7,6,8,noun,no,n/a
資料,典拠,6.2,7,2,9,7,6,7,6,7,7,8,noun,yes,no
資料,書籍,6.6,6,6,8,7,6,6,4,7,4,7,noun,yes,no
資料,論文,6.6,5,6,9,8,5,4,7,7,4,7,noun,yes,no
資料,文物,6.6,6,5,9,8,5,7,8,8,4,7,noun,yes,no
資料,書物,7.2,5,7,7,9,8,9,3,2,6,5,noun,yes,no
資料,文書,7,6,6,7,8,8,8,5,5,7,7,noun,yes,no
資料,文献,7.8,7,8,7,9,8,8,6,7,6,6,noun,yes,no
資料,文章,6.2,4,6,6,9,6,9,7,6,6,4,noun,yes,no
賢さ,知的能力,7.8,8,7,9,7,8,6,9,9,8,8,noun,no,n/a
賢さ,能力,4.8,0,3,5,8,8,9,4,2,5,5,noun,no,n/a
身上,素性,7.4,4,8,7,9,9,6,7,6,9,5,noun,yes,no
身上,実態,4.8,5,0,7,8,4,6,4,6,2,5,noun,yes,no
身元,身分,7.6,8,6,10,6,8,6,7,9,10,8,noun,yes,no
身元,プロフィール,8,6,8,9,9,8,5,6,8,5,8,noun,yes,no
身元,実態,5.6,5,2,8,6,7,5,6,8,6,5,noun,yes,no
身元,出どころ,6.2,7,0,9,7,8,6,8,9,7,9,noun,yes,no
身元,素性,7.2,5,6,8,10,7,8,6,7,9,6,noun,yes,no
身元,素姓,8.8,9,8,8,10,9,8,7,5,9,6,noun,yes,no
身元,所在,7,6,6,9,7,7,1,7,3,7,3,noun,yes,no
身元,身上,8.2,7,7,9,10,8,8,7,9,8,7,noun,yes,no
身元,正体,7.8,8,6,8,9,8,6,7,9,8,6,noun,yes,no
身元,身許,8,9,4,9,10,8,7,7,6,10,8,noun,yes,no
身分,身上,7.6,4,9,8,8,9,6,8,9,8,6,noun,yes,no
身分,実態,3,0,0,5,8,2,3,7,2,6,4,noun,yes,no
身分,身許,6.2,5,5,4,10,7,3,7,9,9,5,noun,yes,no
身分,出どころ,7.2,7,4,8,9,8,8,6,7,8,2,noun,yes,no
車,長い車,7.2,7,7,7,9,6,8,2,2,4,9,noun,no,n/a
車,リムジン,5,4,5,6,9,1,7,3,3,5,5,noun,yes,no
